(B-R)_corr;G_abs
2.717892998092651;10.818616650194903
2.7198829837875365;10.66249534134109
2.720214992275238;10.987506766736352
2.7291050081539154;10.642238019854734
2.7324460246047972;10.432528098228351
2.7355510112056733;11.16159532067112
2.737686990034103;10.972909278485538
2.7383060111579893;11.172537670705053
2.744193990272522;11.117837199677258
2.744476999141693;10.998905496463427
2.744491999856949;12.040851116126174
2.7454320261306764;10.703098436420571
2.747963008773804;10.74698490867422
2.749500025844574;10.718524784208395
2.7503690033378603;11.234251605305992
2.750500987411499;11.165555060840344
2.7567099970912934;11.03225901869895
2.7571150250816343;10.310399793535833
2.7579749751091005;11.145432154914658
2.759020018119812;11.399367332426214
2.761764009059906;11.447172164770414
2.765398022029877;10.601454861957613
2.768679989128113;11.132312568566444
2.768945005531311;11.578970784753835
2.78345201411438;11.12080967278962
2.7839599957084658;10.871629073255452
2.78494700834465;11.825445783356852
2.794059990463257;11.091397936564405
2.8048650106334687;11.064493392822428
2.80564200705719;12.054052339422775
2.806786013113022;10.997727285419824
2.806937995326996;11.706459930166183
2.80753802822876;11.573140806983826
2.807843992275238;11.138829468507087
2.8185369881744387;11.644721137785197
2.8224520000953675;13.213513440827917
2.8327879937057494;11.741722644865664
2.8358700116348268;11.613539426284474
2.839778997806549;11.153207773442569
2.8479979880313873;11.37534309954811
2.85249902784729;11.32713217591149
2.853813984836578;11.343618187101358
2.854132973011017;11.344021785605829
2.863503989557266;11.401790893027039
2.866182999141693;11.294062704704238
2.8668840044822694;11.149855854359
2.8690580069618226;11.261139172124683
2.871189012207031;11.54594506062696
2.8762400037074087;13.117517983571977
2.8773820143527984;11.3921945397549
2.890399989080429;11.096370811387377
2.892140974155426;11.08565068599587
2.892560004005432;11.464991800448784
2.894460987459183;11.59624783120215
2.8960990036239624;11.519706586708864
2.913803;11.482181210411035
2.9331729866485596;11.466507677252554
2.936349985265732;11.366022418024777
2.9452250116825103;11.478392194865878
2.9643450141143797;11.568629586374367
2.964959012779236;10.775287129982061
2.965599000524521;11.920002646496641
3.0000660032901765;11.669712764307047
3.018375993276596;12.369421636319199
3.0240979792099;11.665186366837972
3.042640999332428;11.473025183564744
3.059211976825714;11.245183964157174
3.06692797177124;11.499345912563744
3.0940400130653383;12.699670515307924
3.2506940242233275;11.726440823846048
3.290518000214577;12.587176291352774
3.4269530054597857;12.997693946797257
3.4482189937057495;12.360964755329526
3.4698510051021576;12.544900041801178
3.4889789938488005;11.957971795253945
